,crime,criminality,is_file,is_preclusion,state,state_case,law,departament,municipality,year,total_processes
1668,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,BARRANCO DE LOBA,2015,1
1669,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2015,13
1670,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,SAN PEDRO,2015,1
1671,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,GIRARDOT,2015,1
1689,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,EL ESPINO,2015,1
1691,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,NO,SI,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,ROLDANILLO,2015,1
1692,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,USIACURI,2015,1
1694,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ARAUCA,ARAUCA,2015,1
1696,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,MONIQUIRA,2015,1
1700,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,VITERBO,2015,1
1705,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,JUICIO,LEY 906,BOYACA,CUITIVA,2015,1
1706,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,ARBOLEDAS,2015,1
1708,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,CUNDINAMARCA,GAMA,2015,1
1713,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,PUERTO CONCORDIA,2015,1
1714,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,TIMANA,2015,1
1719,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,ONZAGA,2015,2
1722,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,PALMAS DEL SOCORRO,2015,1
1723,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,HUILA,SALADOBLANCO,2015,1
1724,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CAREPA,2015,1
1727,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ATLANTICO,MALAMBO,2015,1
1729,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MEDELLIN,2015,1
1734,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,LOS CORDOBAS,2015,1
1735,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,PUTUMAYO,SIBUNDOY,2015,1
1736,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,CHIRIGUANA,2015,1
1741,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,PASTO,2015,1
1743,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,TUMACO,2015,1
1745,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,FUSAGASUGA,2015,1
1748,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,CERINZA,2015,1
1753,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,PUEBLO BELLO,2015,1
1754,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,2015,1
1757,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,CONDOTO,2015,1
1758,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,TUMACO,2015,2
1768,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,AMAZONAS,LETICIA,2015,2
1769,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,TULUA,2015,2
1770,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,PEDRAZA,2015,3
1772,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,MAGDALENA,SALAMINA,2015,1
1775,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,IBAGUE,2015,3
1777,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,RONCESVALLES,2015,1
1786,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,SAMANIEGO,2015,1
1788,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BUCARAMANGA,2015,1
1789,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,MALAGA,2015,1
1793,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,BUENOS AIRES,2015,1
1794,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,ALMAGUER,2015,1
1797,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,SOACHA,2015,1
1802,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,PUERTO LOPEZ,2015,1
1803,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,CALARCA,2015,1
1813,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,CORDOBA,PUERTO ESCONDIDO,2015,1
1816,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CISNEROS,2015,1
1817,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,SAN CARLOS,2015,1
1818,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,SAN JUAN DE ARAMA,2015,1
1821,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,BOYACA,TUNJA,2015,1
1824,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CAUCA,TIMBIO,2015,1
1825,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,VILLAVICENCIO,2015,2
1831,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,ARMENIA,2015,1
1834,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CASANARE,NUNCHIA,2015,1
1837,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,EL CARMEN DE BOLIVAR,2015,1
1839,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,HELICONIA,2015,1
1854,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,CALI,2015,1
1855,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,COPER,2015,1
1859,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,IPIALES,2015,1
1860,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,CHINCHINA,2015,1
1868,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAJICA,2015,1
1869,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,VENECIA,2015,1
1872,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ARAUCA,CRAVO NORTE,2015,1
1873,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,MONTELIBANO,2015,1
1875,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,SI,INACTIVO,INVESTIGACION,LEY 906,ATLANTICO,SANTA LUCIA,2015,1
1879,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,CANDELARIA,2015,1
1884,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,NO,SI,INACTIVO,INVESTIGACION,LEY 906,VALLE DEL CAUCA,PALMIRA,2015,1
1887,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,FUNDACION,2015,1
1888,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAPARRAPI,2015,1
1893,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,SAN CRISTOBAL,2015,1
1900,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,AMAZONAS,LETICIA,2015,1
1906,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MEDELLIN,2015,1
1910,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,VILLAVICENCIO,2015,1
1911,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,JUICIO,LEY 906,VALLE DEL CAUCA,CALI,2015,1
1913,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,ELIAS,2015,1
1914,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,POPAYAN,2015,3
1916,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,MONTELIBANO,2015,1
1917,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INVESTIGACION,LEY 906,LA GUAJIRA,LA JAGUA DEL PILAR,2015,1
1928,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,PEREIRA,2015,1
1931,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,CHIVOR,2015,1
1932,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,RISARALDA,2015,3
1934,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,VERGARA,2015,1
1935,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,SANTANDER,CURITI,2015,1
1942,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,LOS SANTOS,2015,1
1943,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,MANIZALES,2015,7
1949,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BARBOSA,2015,1
1952,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,FALAN,2015,1
1953,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,PALMAR DE VARELA,2015,1
1955,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2015,2
1961,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,FLORIAN,2015,1
1962,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,SANTACRUZ,2015,1
1964,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,VALLEDUPAR,2015,1
1970,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,DOSQUEBRADAS,2015,1
1972,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,MONTERIA,2015,1
1975,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,AGUA DE DIOS,2015,1
1982,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,DOSQUEBRADAS,2015,1
1985,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,ANSERMA,2015,1
1988,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,SANTA MARTA,2015,1
1989,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,COPACABANA,2015,1
1990,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,NUEVA GRANADA,2015,1
2000,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,MISTRATO,2015,1
2001,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,VILLAVICENCIO,2015,1
2003,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,TUMACO,2015,1
2004,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,BUENOS AIRES,2015,1
2006,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,SAN JUAN DE RIO SECO,2015,1
2010,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,JUICIO,LEY 906,HUILA,SALADOBLANCO,2015,1
2012,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,BOYACA,TUNUNGUA,2015,1
2017,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,CARTAGENA,2015,1
2023,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,TUMACO,2015,1
2025,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,CUMARAL,2015,1
2026,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,BOLIVAR,TURBANA,2015,1
2035,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,META,VILLAVICENCIO,2015,1
2037,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,VALLEDUPAR,2015,4
2038,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,PALESTINA,2015,1
2046,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,LA GUAJIRA,URUMITA,2015,1
2049,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,BARRANCO DE LOBA,2015,1
2056,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INVESTIGACION,LEY 906,CORDOBA,MONTERIA,2015,1
2060,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CAREPA,2015,1
2064,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SUSACON,2015,1
2067,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,VALLE DEL CAUCA,DAGUA,2015,1
2074,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,META,PUERTO RICO,2015,1
2084,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,CERETE,2015,1
2086,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,SAN CRISTOBAL,2015,1
2090,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,RESTREPO,2015,1
2091,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2015,2
2097,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,GUADALAJARA DE BUGA,2015,1
2098,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,MACARAVITA,2015,1
2101,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,CORDOBA,BUENAVISTA,2015,1
2106,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2015,10
2109,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,OBANDO,2015,2
2113,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,NEIVA,2015,1
2114,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,UTICA,2015,1
2116,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,SABANALARGA,2015,1
2118,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,CALI,2015,2
2121,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,TOTA,2015,1
2125,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,BOYACA,CUBARA,2015,1
2130,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,GUATAQUI,2015,1
2132,DENEGACION DE INSCRIPCION ART. 396 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2015,1
2142,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SAN LUIS DE GACENO,2015,1
2147,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CHIGORODO,2015,1
2149,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,COROZAL,2015,1
2157,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,EL PEÑON,2015,1
2163,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,SUAITA,2015,1
2164,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,RIONEGRO,2015,1
2167,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,MARIQUITA,2015,1
2168,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,SANTA BARBARA,2015,1
2174,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VICHADA,PUERTO CARREÑO,2015,1
2178,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,META,VILLAVICENCIO,2015,1
2179,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAJICA,2015,1
2180,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,TIMBIQUI,2015,1
2183,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,ANORI,2015,1
2186,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,RONCESVALLES,2015,1
2188,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,UTICA,2015,2
2190,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,OIBA,2015,1
2198,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,MAGDALENA,SANTA MARTA,2015,1
2200,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,SI,INACTIVO,JUICIO,LEY 906,QUINDIO,ARMENIA,2015,1
2205,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BUCARAMANGA,2015,2
2209,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SUCRE,PALMITO,2015,1
