,crime,criminality,is_file,is_preclusion,state,state_case,law,departament,municipality,year,total_processes
4122,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,ORTEGA,2011,1
4125,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,OTANCHE,2011,1
4128,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VICHADA,CUMARIBO,2011,1
4129,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,PEREIRA,2011,1
4130,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,YOLOMBO,2011,1
4133,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,HUILA,TARQUI,2011,1
4135,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,GUAITARILLA,2011,1
4138,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,EL CARMEN DE BOLIVAR,2011,2
4144,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,TULUA,2011,1
4148,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,SALENTO,2011,2
4150,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SANTA ROSA DE VITERBO,2011,1
4151,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CABRERA,2011,1
4154,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,COPACABANA,2011,1
4157,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,GUAVIARE,SAN JOSE DEL GUAVIARE,2011,1
4158,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,MELGAR,2011,1
4162,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,TUNJA,2011,1
4164,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SOGAMOSO,2011,1
4165,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,MAGANGUE,2011,1
4166,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,MAGDALENA,SITIONUEVO,2011,1
4168,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,BELMIRA,2011,1
4172,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ANTIOQUIA,EBEJICO,2011,1
4173,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAQUETA,FLORENCIA,2011,3
4176,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,PEREIRA,2011,1
4181,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,ANORI,2011,1
4189,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,GIRARDOTA,2011,1
4193,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,BUESACO,2011,1
4194,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,SARDINATA,2011,1
4201,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,QUIBDO,2011,1
4202,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,QUIPAMA,2011,1
4203,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,COTA,2011,1
4206,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,IBAGUE,2011,1
4207,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,GUAVIARE,SAN JOSE DEL GUAVIARE,2011,3
4210,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2011,1
4211,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,LA APARTADA,2011,1
4212,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAQUETA,VALPARAISO,2011,1
4214,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,VALLEDUPAR,2011,1
4215,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,COELLO,2011,1
4216,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,EBEJICO,2011,2
4219,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CAÑASGORDAS,2011,1
4222,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CASANARE,PORE,2011,1
4229,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,CIRCASIA,2011,1
4230,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,LA GUAJIRA,DIBULLA,2011,1
4233,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,CAMPO DE LA CRUZ,2011,1
4237,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MEDELLIN,2011,1
4239,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,PUTUMAYO,SIBUNDOY,2011,1
4240,VOTO FRAUDULENTO ART. 391 C.P,NO,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,META,ACACIAS,2011,1
4241,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,META,EL CASTILLO,2011,1
4242,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,SALADOBLANCO,2011,1
4243,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,TIBIRITA,2011,1
4244,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,COMBITA,2011,1
4245,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,SI,INACTIVO,INVESTIGACION,LEY 906,MAGDALENA,SITIONUEVO,2011,1
4251,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,TUMACO,2011,1
4254,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MACEO,2011,1
4255,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,MEDELLIN,2011,1
4257,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,CONCEPCION,2011,1
4262,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,LA DORADA,2011,1
4263,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,ZIPAQUIRA,2011,1
4265,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,ACHI,2011,1
4266,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2011,4
4268,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BUCARAMANGA,2011,1
4269,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ARAUCA,TAME,2011,1
4273,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BARBOSA,2011,1
4280,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,LA GUAJIRA,RIOHACHA,2011,1
4281,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,GIRON,2011,1
4283,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SANTA SOFIA,2011,1
4287,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,FLANDES,2011,3
4297,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,ANDES,2011,1
4303,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,CONSACA,2011,2
4304,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CESAR,MANAURE,2011,1
4305,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,LA GUAJIRA,HATONUEVO,2011,1
4306,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,TUQUERRES,2011,1
4313,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,TOG√ÚI,2011,1
4314,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,LABRANZAGRANDE,2011,1
4315,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,MONTERIA,2011,1
4319,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,PIENDAMO,2011,1
4324,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,LA GUAJIRA,BARRANCAS,2011,2
4325,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CORDOBA,AYAPEL,2011,1
4326,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,QUINCHIA,2011,1
4327,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,FLORENCIA,2011,1
4340,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,VALLEDUPAR,2011,1
4341,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,COTA,2011,1
4343,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,LA UNION,2011,1
4344,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,MANZANARES,2011,1
4348,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,SIMIJACA,2011,1
4350,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,FRANCISCO PIZARRO,2011,1
4352,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,SAN ZENON,2011,1
4353,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CORDOBA,SAN CARLOS,2011,1
4357,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,ATLANTICO,SOLEDAD,2011,1
4359,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CAQUETA,PUERTO RICO,2011,1
4360,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,JORDAN,2011,1
4361,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,EJECUCION DE PENAS,LEY 906,META,BARRANCA DE UPIA,2011,1
4362,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,POLICARPA,2011,1
4363,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAQUEZA,2011,1
4364,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,PALMAS DEL SOCORRO,2011,1
4368,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,BOLIVAR,2011,1
4374,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,QUINDIO,BUENAVISTA,2011,1
4377,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CALDAS,RIOSUCIO,2011,1
4382,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,HELICONIA,2011,1
4384,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,AIPE,2011,1
4385,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,IBAGUE,2011,1
4390,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,NARIÑO,LA CRUZ,2011,1
4391,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,G√ÚEPSA,2011,1
4396,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CHOCO,QUIBDO,2011,1
4397,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,EL GUACAMAYO,2011,1
4399,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,PALERMO,2011,1
4402,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,IBAGUE,2011,4
4403,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,RISARALDA,DOSQUEBRADAS,2011,1
4405,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,YUMBO,2011,1
4407,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,SUCRE,2011,2
4408,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,TEORAMA,2011,1
4410,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,NORTE DE SANTANDER,CUCUTILLA,2011,1
4411,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,TOLIMA,SANTA ISABEL,2011,1
4412,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,MUZO,2011,1
4413,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,NO,NO,ACTIVO,JUICIO,LEY 906,META,ACACIAS,2011,1
4414,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,CAUCA,SANTANDER DE QUILICHAO,2011,1
4415,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,SOTARA,2011,1
4421,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CAQUETA,ALBANIA,2011,1
4422,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,META,CUBARRAL,2011,1
4426,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,VALLEDUPAR,2011,1
4435,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOLIVAR,MAGANGUE,2011,1
4436,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CASANARE,SACAMA,2011,1
4437,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,COTA,2011,1
4438,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,ENVIGADO,2011,1
4440,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,FRONTINO,2011,1
4441,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,SUAITA,2011,1
4443,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,CAPARRAPI,2011,1
4444,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SATIVANORTE,2011,1
4445,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,CHITARAQUE,2011,1
4447,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,QUIBDO,2011,3
4448,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2011,1
4449,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2011,6
4450,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,RICAURTE,2011,1
4455,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,CAUCA,PUERTO TEJADA,2011,1
4462,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,EL COPEY,2011,1
4464,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,ANSERMANUEVO,2011,1
4468,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2011,1
4474,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,NO,SI,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,TURBO,2011,1
4475,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CEPITA,2011,1
4476,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,LA GUAJIRA,RIOHACHA,2011,1
4483,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,"BOGOTA, D. C.","BOGOTA, D.C.",2011,1
4486,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,GIRARDOTA,2011,2
4487,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,NO,SI,INACTIVO,JUICIO,LEY 906,CASANARE,VILLANUEVA,2011,1
4491,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,CUNDINAMARCA,SIBATE,2011,1
4493,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,CESAR,CHIRIGUANA,2011,2
4497,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,CAICEDONIA,2011,1
4498,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,BOYACA,SIACHOQUE,2011,1
4499,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,CHARALA,2011,1
4500,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,NARIÑO,SAMANIEGO,2011,1
4503,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CHOCO,CONDOTO,2011,1
4505,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,ANAPOIMA,2011,1
4506,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,SANTANDER,BUCARAMANGA,2011,1
4508,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ANTIOQUIA,HELICONIA,2011,1
4509,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,MALAMBO,2011,1
4510,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,BOYACA,SAN JOSE DE PARE,2011,1
4515,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,HUILA,GARZON,2011,4
4520,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,NO,SI,INACTIVO,JUICIO,LEY 906,CUNDINAMARCA,LA PALMA,2011,1
4521,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,SANTANDER,COROMORO,2011,1
4522,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,INACTIVO,INDAGACION,LEY 906,ATLANTICO,BARRANQUILLA,2011,2
4526,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,MAGDALENA,CERRO SAN ANTONIO,2011,1
4527,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,VALLE DEL CAUCA,RESTREPO,2011,2
4531,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,CUNDINAMARCA,VILLAGOMEZ,2011,1
