,crime,criminality,is_file,is_preclusion,state,state_case,law,departament,municipality,year,total_processes
537,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,PANDI,2019,1
539,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,CURUMANÍ,2019,1
540,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,PALMAR,2019,1
541,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,ARATOCA,2019,1
543,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,SOPETRÁN,2019,1
546,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,1
551,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,SOPLAVIENTO,2019,1
553,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,CHARALÁ,2019,1
559,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,CALI,2019,1
563,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,MARIPÍ,2019,1
566,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,2019,1
568,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAQUETÁ,FLORENCIA,2019,1
570,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,CANALETE,2019,2
571,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,PAICOL,2019,1
572,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,PUTUMAYO,MOCOA,2019,1
573,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,RICAURTE,2019,1
574,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CAQUETÁ,FLORENCIA,2019,1
576,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ARAUCA,TAME,2019,1
577,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,NOCAIMA,2019,1
578,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,RISARALDA,DOSQUEBRADAS,2019,1
588,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAUCA,POPAYÁN,2019,1
590,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,ROBERTO PAYÁN,2019,1
592,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,ACANDÍ,2019,1
606,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SUCRE,2019,1
608,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,2019,1
613,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,QUINDÍO,CALARCA,2019,1
615,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,SAN LORENZO,2019,1
619,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CACHIPAY,2019,1
620,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,LÉRIDA,2019,1
622,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,SIACHOQUE,2019,1
629,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,ANOLAIMA,2019,1
630,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,CHITARAQUE,2019,1
633,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,VIJES,2019,2
636,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,ORTEGA,2019,1
637,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,ACACÍAS,2019,1
639,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,3
641,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,ACHÍ,2019,1
646,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CUCUNUBÁ,2019,1
648,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,TULUÁ,2019,1
656,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,EL ZULIA,2019,1
660,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CASANARE,OROCUÉ,2019,1
664,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CASANARE,YOPAL,2019,1
673,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,ZAMBRANO,2019,1
674,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,LA PLAYA,2019,1
676,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,MONTELÍBANO,2019,1
681,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SAN ONOFRE,2019,1
684,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,USIACURÍ,2019,1
685,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,QUIBDO,2019,1
692,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,RISARALDA,PEREIRA,2019,1
695,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,VALLE DE SAN JUAN,2019,1
702,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,MEDELLÍN,2019,1
703,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,SAN ANTONIO,2019,2
707,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GIRARDOT,2019,1
708,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,MUZO,2019,1
710,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,COVARACHÍA,2019,1
713,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,MORROA,2019,1
714,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,JUICIO,LEY 906,VAUPÉS,MITÚ,2019,1
715,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,CHITAGÁ,2019,1
716,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SUPATÁ,2019,1
719,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SURATÁ,2019,1
722,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,PIEDECUESTA,2019,2
727,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,SAMACÁ,2019,1
730,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,QUINDÍO,LA TEBAIDA,2019,2
732,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,RONCESVALLES,2019,1
735,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,EL ZULIA,2019,1
739,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,FUNZA,2019,1
741,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,NO,NO,INACTIVO,EJECUCIÓN DE PENAS,LEY 906,TOLIMA,VALLE DE SAN JUAN,2019,1
743,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,ZARZAL,2019,1
745,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,SARDINATA,2019,1
746,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SANTA BÁRBARA,2019,1
747,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,NEIVA,2019,1
753,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,INACTIVO,JUICIO,LEY 906,AMAZONAS,LETICIA,2019,1
756,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,SI,INACTIVO,INDAGACIÓN,LEY 906,CAUCA,SANTANDER DE QUILICHAO,2019,1
762,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,BOLÍVAR,ZAMBRANO,2019,1
763,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,TURMEQUÉ,2019,1
764,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,ANDES,2019,1
765,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CANTAGALLO,2019,1
766,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GUATAQUÍ,2019,1
769,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,HUILA,AGRADO,2019,1
771,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,EL CARMEN DE BOLÍVAR,2019,1
773,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,IPIALES,2019,1
774,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,ALDANA,2019,1
775,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,EL PLAYÓN,2019,1
779,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,SAN MARTÍN,2019,1
783,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,LORICA,2019,1
787,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SANTA BÁRBARA,2019,1
788,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,GIRÓN,2019,1
789,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,APARTADÓ,2019,1
795,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,ENCISO,2019,2
796,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SAN ZENÓN,2019,1
799,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,LÉRIDA,2019,1
804,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,MARÍA LA BAJA,2019,1
808,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,COTA,2019,1
809,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SAN JOAQUÍN,2019,2
816,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,GARAGOA,2019,1
817,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,ARJONA,2019,1
819,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,TIPACOQUE,2019,1
831,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,NO,SI,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,CHAPARRAL,2019,1
838,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,LA GUAJIRA,DIBULLA,2019,1
839,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,LA DORADA,2019,1
851,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,MAGDALENA,SANTA MARTA,2019,1
853,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CALAMAR,2019,1
861,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SANTA BÁRBARA,2019,2
864,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,CACHIRÁ,2019,1
873,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,QUIBDO,2019,1
876,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,ACACÍAS,2019,1
877,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,COELLO,2019,1
884,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,BARRANQUILLA,2019,1
898,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,ONZAGA,2019,1
899,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,ZAPAYÁN,2019,1
903,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,CERINZA,2019,1
906,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,PLATO,2019,3
908,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ARAUCA,ARAUCA,2019,2
910,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,GUAINÍA,INÍRIDA,2019,1
914,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,FUNDACIÓN,2019,1
916,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,TOG√ÚÍ,2019,2
921,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,ONZAGA,2019,1
924,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,UNE,2019,2
927,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,MEDIO SAN JUAN,2019,2
931,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,TEORAMA,2019,1
934,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,RÍO DE ORO,2019,3
935,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,1
936,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,BUENAVENTURA,2019,1
939,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SANTA MARTA,2019,1
940,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,2
944,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,EL BAGRE,2019,1
950,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,EL CHARCO,2019,1
951,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,SAN JOSE DE URE,2019,1
956,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SASAIMA,2019,1
957,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CÓRDOBA,2019,1
961,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,MANIZALES,2019,5
963,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,CERETÉ,2019,1
966,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,JUAN DE ACOSTA,2019,1
970,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,TORO,2019,1
971,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,ALTO BAUDO,2019,1
975,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,PASTO,2019,3
976,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,SANTA ROSA DE OSOS,2019,1
979,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GACHANCIPÁ,2019,1
981,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,VICTORIA,2019,1
990,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SUCRE,2019,1
992,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,VERGARA,2019,1
995,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CASANARE,PORE,2019,1
998,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,SOLEDAD,2019,1
1005,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,ANZOÁTEGUI,2019,1
1006,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,VILLAVICENCIO,2019,1
1007,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,SAN PEDRO DE CARTAGO,2019,1
1008,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CASANARE,TÁMARA,2019,1
1011,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SAN JUAN DE RÍO SECO,2019,1
1015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SIBATÉ,2019,2
1018,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,6
1021,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,SANTO TOMÁS,2019,1
1024,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SILVANIA,2019,1
1025,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CASANARE,MANÍ,2019,2
1041,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,RÍO IRO,2019,1
1042,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,SAN MATEO,2019,1
1043,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,ATACO,2019,1
1049,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SINCELEJO,2019,1
1051,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,GUACAMAYAS,2019,1
